timestamp,total_consumo,total_pv,consumo_liquido
2011-12-08 20:00:00,35.400666666666666,0.0,35.400666666666666
2011-12-08 20:30:00,27.88666666666667,0.0,27.88666666666667
2011-12-08 21:00:00,23.298,0.0,23.298
2011-12-08 21:30:00,20.960333333333335,0.0,20.960333333333335
2011-12-08 22:00:00,23.361666666666668,0.0,23.361666666666668
2011-12-08 22:30:00,19.861,0.0,19.861
2011-12-08 23:00:00,27.57233333333333,0.0,27.57233333333333
2011-12-08 23:30:00,22.727,0.0,22.727
2011-12-09 00:00:00,20.15866666666667,0.0,20.15866666666667
2011-12-09 00:30:00,19.447,0.0,19.447
2011-12-09 01:00:00,18.390333333333334,0.0,18.390333333333334
2011-12-09 01:30:00,17.49866666666667,0.0,17.49866666666667
2011-12-09 02:00:00,16.923,0.0,16.923
2011-12-09 02:30:00,14.272000000000004,0.0,14.272000000000004
2011-12-09 03:00:00,14.421333333333331,0.0,14.421333333333331
2011-12-09 03:30:00,13.270666666666665,0.0,13.270666666666665
