,total_consumo,total_pv,consumo_liquido,hora,dia_semana,final_semana,mes,dia_ano
2011-10-03 12:00:00,53.128,44.3009,8.827100000000002,12.0,0,0,10,276
2011-10-03 12:30:00,52.507,44.6344,7.8725999999999985,12.5,0,0,10,276
2011-10-03 13:00:00,70.504,44.0959,26.408100000000005,13.0,0,0,10,276
2011-10-03 13:30:00,44.652,43.3166,1.3354,13.5,0,0,10,276
2011-10-03 14:00:00,55.18000000000001,41.3053,13.874700000000004,14.0,0,0,10,276
2011-10-03 14:30:00,43.051,38.6392,4.4117999999999995,14.5,0,0,10,276
2011-10-03 15:00:00,43.132999999999996,35.1961,7.936899999999994,15.0,0,0,10,276
2011-10-03 15:30:00,44.655,30.208799999999997,14.446200000000005,15.5,0,0,10,276
2011-10-03 16:00:00,59.787000000000006,24.6388,35.1482,16.0,0,0,10,276
2011-10-03 16:30:00,57.78900000000001,18.537,39.25200000000001,16.5,0,0,10,276
2011-10-03 17:00:00,54.834,11.8479,42.98610000000001,17.0,0,0,10,276
2011-10-03 17:30:00,59.68300000000001,5.5565999999999995,54.126400000000004,17.5,0,0,10,276
2011-10-03 18:00:00,60.696000000000005,1.3887,59.307300000000005,18.0,0,0,10,276
2011-10-03 18:30:00,64.89099999999999,0.006500000000000001,64.88449999999999,18.5,0,0,10,276
2011-10-03 19:00:00,61.741,0.0,61.741,19.0,0,0,10,276
2011-10-03 19:30:00,63.153000000000006,0.0,63.153000000000006,19.5,0,0,10,276
2011-10-03 20:00:00,56.415,0.0,56.415,20.0,0,0,10,276
2011-10-03 20:30:00,51.444,0.0,51.444,20.5,0,0,10,276
2011-10-03 21:00:00,49.479,0.0,49.479,21.0,0,0,10,276
2011-10-03 21:30:00,40.422,0.0,40.422,21.5,0,0,10,276
2011-10-03 22:00:00,36.001000000000005,0.0,36.001000000000005,22.0,0,0,10,276
2011-10-03 22:30:00,34.004999999999995,0.0,34.004999999999995,22.5,0,0,10,276
2011-10-03 23:00:00,32.312000000000005,0.0,32.312000000000005,23.0,0,0,10,276
2011-10-03 23:30:00,21.668,0.0,21.668,23.5,0,0,10,276
2011-10-04 00:00:00,24.282999999999998,0.0,24.282999999999998,0.0,1,0,10,277
2011-10-04 00:30:00,17.980999999999998,0.0,17.980999999999998,0.5,1,0,10,277
2011-10-04 01:00:00,13.897000000000002,0.0,13.897000000000002,1.0,1,0,10,277
2011-10-04 01:30:00,12.927000000000001,0.0,12.927000000000001,1.5,1,0,10,277
2011-10-04 02:00:00,12.308,0.0,12.308,2.0,1,0,10,277
2011-10-04 02:30:00,13.579,0.0,13.579,2.5,1,0,10,277
2011-10-04 03:00:00,13.282999999999998,0.0,13.282999999999998,3.0,1,0,10,277
2011-10-04 03:30:00,13.389000000000001,0.0,13.389000000000001,3.5,1,0,10,277
2011-10-04 04:00:00,13.12,0.0,13.12,4.0,1,0,10,277
2011-10-04 04:30:00,18.509999999999998,0.0,18.509999999999998,4.5,1,0,10,277
2011-10-04 05:00:00,18.066000000000003,0.0,18.066000000000003,5.0,1,0,10,277
2011-10-04 05:30:00,20.941000000000003,0.0,20.941000000000003,5.5,1,0,10,277
2011-10-04 06:00:00,31.886000000000006,0.0,31.886000000000006,6.0,1,0,10,277
2011-10-04 06:30:00,36.194,0.0,36.194,6.5,1,0,10,277
2011-10-04 07:00:00,40.803000000000004,0.5603,40.242700000000006,7.0,1,0,10,277
2011-10-04 07:30:00,40.893,4.0687999999999995,36.824200000000005,7.5,1,0,10,277
2011-10-04 08:00:00,42.557,10.7123,31.844700000000003,8.0,1,0,10,277
2011-10-04 08:30:00,53.001000000000005,17.6605,35.340500000000006,8.5,1,0,10,277
2011-10-04 09:00:00,45.679,24.135299999999997,21.543700000000005,9.0,1,0,10,277
2011-10-04 09:30:00,45.852999999999994,30.3983,15.454699999999995,9.5,1,0,10,277
2011-10-04 10:00:00,40.615,35.3356,5.2794000000000025,10.0,1,0,10,277
2011-10-04 10:30:00,46.273,38.7337,7.539300000000004,10.5,1,0,10,277
2011-10-04 11:00:00,49.379999999999995,41.01310000000001,8.366899999999987,11.0,1,0,10,277
2011-10-04 11:30:00,56.767999999999994,42.437400000000004,14.33059999999999,11.5,1,0,10,277
2011-10-04 12:00:00,47.908,43.7643,4.143700000000003,12.0,1,0,10,277
2011-10-04 12:30:00,40.105000000000004,44.1102,0.1,12.5,1,0,10,277
2011-10-04 13:00:00,50.465,43.7929,6.6721,13.0,1,0,10,277
2011-10-04 13:30:00,48.148999999999994,42.769400000000005,5.379599999999989,13.5,1,0,10,277
2011-10-04 14:00:00,46.370000000000005,40.1867,6.183300000000003,14.0,1,0,10,277
2011-10-04 14:30:00,52.25000000000001,38.1485,14.101500000000009,14.5,1,0,10,277
2011-10-04 15:00:00,70.13400000000001,34.544200000000004,35.58980000000001,15.0,1,0,10,277
2011-10-04 15:30:00,58.14099999999999,29.7913,28.34969999999999,15.5,1,0,10,277
2011-10-04 16:00:00,55.474999999999994,24.4799,30.995099999999994,16.0,1,0,10,277
2011-10-04 16:30:00,69.631,18.400399999999998,51.2306,16.5,1,0,10,277
2011-10-04 17:00:00,53.435,11.581599999999998,41.85340000000001,17.0,1,0,10,277
2011-10-04 17:30:00,45.961999999999996,4.9397,41.022299999999994,17.5,1,0,10,277
2011-10-04 18:00:00,56.38000000000001,0.9198000000000001,55.46020000000001,18.0,1,0,10,277
2011-10-04 18:30:00,71.94899999999998,0.0035,71.94549999999998,18.5,1,0,10,277
2011-10-04 19:00:00,71.227,0.0,71.227,19.0,1,0,10,277
2011-10-04 19:30:00,67.84,0.0,67.84,19.5,1,0,10,277
2011-10-04 20:00:00,63.127,0.0,63.127,20.0,1,0,10,277
2011-10-04 20:30:00,53.852000000000004,0.0,53.852000000000004,20.5,1,0,10,277
2011-10-04 21:00:00,44.908,0.0,44.908,21.0,1,0,10,277
2011-10-04 21:30:00,47.415,0.0,47.415,21.5,1,0,10,277
2011-10-04 22:00:00,56.227000000000004,0.0,56.227000000000004,22.0,1,0,10,277
2011-10-04 22:30:00,43.622,0.0,43.622,22.5,1,0,10,277
2011-10-04 23:00:00,42.682,0.0,42.682,23.0,1,0,10,277
2011-10-04 23:30:00,38.013,0.0,38.013,23.5,1,0,10,277
2011-10-05 00:00:00,27.564999999999998,0.0,27.564999999999998,0.0,2,0,10,278
2011-10-05 00:30:00,26.374,0.0,26.374,0.5,2,0,10,278
2011-10-05 01:00:00,21.781,0.0,21.781,1.0,2,0,10,278
2011-10-05 01:30:00,22.591,0.0,22.591,1.5,2,0,10,278
2011-10-05 02:00:00,19.316000000000003,0.0,19.316000000000003,2.0,2,0,10,278
2011-10-05 02:30:00,18.402,0.0,18.402,2.5,2,0,10,278
2011-10-05 03:00:00,16.939,0.0,16.939,3.0,2,0,10,278
2011-10-05 03:30:00,15.813000000000002,0.0,15.813000000000002,3.5,2,0,10,278
2011-10-05 04:00:00,15.866999999999999,0.0,15.866999999999999,4.0,2,0,10,278
2011-10-05 04:30:00,20.168,0.0,20.168,4.5,2,0,10,278
2011-10-05 05:00:00,24.204,0.0,24.204,5.0,2,0,10,278
2011-10-05 05:30:00,29.902,0.0,29.902,5.5,2,0,10,278
2011-10-05 06:00:00,38.41799999999999,0.0,38.41799999999999,6.0,2,0,10,278
2011-10-05 06:30:00,40.116,0.0,40.116,6.5,2,0,10,278
2011-10-05 07:00:00,34.296,0.474,33.822,7.0,2,0,10,278
2011-10-05 07:30:00,40.18299999999999,3.684,36.498999999999995,7.5,2,0,10,278
2011-10-05 08:00:00,41.212,10.1043,31.1077,8.0,2,0,10,278
2011-10-05 08:30:00,45.497,16.941,28.556,8.5,2,0,10,278
2011-10-05 09:00:00,42.146,23.4306,18.715400000000002,9.0,2,0,10,278
2011-10-05 09:30:00,51.96900000000001,29.914099999999998,22.05490000000001,9.5,2,0,10,278
2011-10-05 10:00:00,42.84100000000001,35.0161,7.824900000000007,10.0,2,0,10,278
2011-10-05 10:30:00,41.708999999999996,38.6559,3.0530999999999935,10.5,2,0,10,278
2011-10-05 11:00:00,43.603,41.1596,2.443400000000004,11.0,2,0,10,278
2011-10-05 11:30:00,47.387,43.345200000000006,4.041799999999995,11.5,2,0,10,278
2011-10-05 12:00:00,48.827999999999996,42.918499999999995,5.909500000000001,12.0,2,0,10,278
2011-10-05 12:30:00,42.997,23.304899999999996,19.692100000000003,12.5,2,0,10,278
2011-10-05 13:00:00,42.946,25.2789,17.667099999999998,13.0,2,0,10,278
2011-10-05 13:30:00,41.660000000000004,33.933099999999996,7.726900000000008,13.5,2,0,10,278
2011-10-05 14:00:00,52.096999999999994,34.504,17.592999999999996,14.0,2,0,10,278
2011-10-05 14:30:00,50.301,24.041600000000003,26.2594,14.5,2,0,10,278
2011-10-05 15:00:00,53.77,20.2511,33.5189,15.0,2,0,10,278
2011-10-05 15:30:00,53.108,18.1329,34.9751,15.5,2,0,10,278
2011-10-05 16:00:00,55.668,15.678800000000003,39.9892,16.0,2,0,10,278
2011-10-05 16:30:00,76.199,15.2073,60.991699999999994,16.5,2,0,10,278
2011-10-05 17:00:00,54.61800000000001,9.9999,44.61810000000001,17.0,2,0,10,278
2011-10-05 17:30:00,47.885000000000005,3.9207000000000005,43.9643,17.5,2,0,10,278
2011-10-05 18:00:00,69.356,0.34340000000000004,69.01259999999999,18.0,2,0,10,278
2011-10-05 18:30:00,66.7,0.0,66.7,18.5,2,0,10,278
2011-10-05 19:00:00,67.46,0.0,67.46,19.0,2,0,10,278
2011-10-05 19:30:00,76.63300000000001,0.0,76.63300000000001,19.5,2,0,10,278
2011-10-05 20:00:00,56.34499999999999,0.0,56.34499999999999,20.0,2,0,10,278
2011-10-05 20:30:00,50.139,0.0,50.139,20.5,2,0,10,278
2011-10-05 21:00:00,54.265,0.0,54.265,21.0,2,0,10,278
2011-10-05 21:30:00,40.491,0.0,40.491,21.5,2,0,10,278
2011-10-05 22:00:00,50.754000000000005,0.0,50.754000000000005,22.0,2,0,10,278
2011-10-05 22:30:00,38.385,0.0,38.385,22.5,2,0,10,278
2011-10-05 23:00:00,34.78399999999999,0.0,34.78399999999999,23.0,2,0,10,278
2011-10-05 23:30:00,33.289,0.0,33.289,23.5,2,0,10,278
2011-10-06 00:00:00,25.467,0.0,25.467,0.0,3,0,10,279
2011-10-06 00:30:00,22.849,0.0,22.849,0.5,3,0,10,279
2011-10-06 01:00:00,17.374,0.0,17.374,1.0,3,0,10,279
2011-10-06 01:30:00,15.733999999999998,0.0,15.733999999999998,1.5,3,0,10,279
2011-10-06 02:00:00,17.648,0.0,17.648,2.0,3,0,10,279
2011-10-06 02:30:00,15.127000000000002,0.0,15.127000000000002,2.5,3,0,10,279
2011-10-06 03:00:00,15.054000000000002,0.0,15.054000000000002,3.0,3,0,10,279
2011-10-06 03:30:00,14.82,0.0,14.82,3.5,3,0,10,279
2011-10-06 04:00:00,19.156999999999996,0.0,19.156999999999996,4.0,3,0,10,279
2011-10-06 04:30:00,16.143,0.0,16.143,4.5,3,0,10,279
2011-10-06 05:00:00,27.929,0.0,27.929,5.0,3,0,10,279
2011-10-06 05:30:00,18.916999999999998,0.0,18.916999999999998,5.5,3,0,10,279
2011-10-06 06:00:00,30.485999999999997,0.0,30.485999999999997,6.0,3,0,10,279
2011-10-06 06:30:00,29.633000000000003,0.0,29.633000000000003,6.5,3,0,10,279
2011-10-06 07:00:00,35.138,0.21100000000000002,34.927,7.0,3,0,10,279
2011-10-06 07:30:00,42.98400000000001,1.3835000000000002,41.60050000000001,7.5,3,0,10,279
2011-10-06 08:00:00,50.985,6.2165,44.7685,8.0,3,0,10,279
2011-10-06 08:30:00,56.653,9.0942,47.5588,8.5,3,0,10,279
2011-10-06 09:00:00,41.116,13.7637,27.3523,9.0,3,0,10,279
2011-10-06 09:30:00,40.916,23.1892,17.726799999999997,9.5,3,0,10,279
2011-10-06 10:00:00,48.45300000000001,23.823500000000003,24.629500000000007,10.0,3,0,10,279
2011-10-06 10:30:00,45.932,30.929,15.003000000000004,10.5,3,0,10,279
2011-10-06 11:00:00,48.426,36.2936,12.132400000000004,11.0,3,0,10,279
2011-10-06 11:30:00,48.568999999999996,39.8172,8.751799999999996,11.5,3,0,10,279
2011-10-06 12:00:00,41.340999999999994,41.7017,0.1,12.0,3,0,10,279
2011-10-06 12:30:00,38.541,44.2445,0.1,12.5,3,0,10,279
2011-10-06 13:00:00,42.741,43.26030000000001,0.1,13.0,3,0,10,279
2011-10-06 13:30:00,43.944,42.19669999999999,1.7473000000000098,13.5,3,0,10,279
2011-10-06 14:00:00,46.30199999999999,39.60980000000001,6.6921999999999855,14.0,3,0,10,279
2011-10-06 14:30:00,42.19199999999999,36.97070000000001,5.221299999999985,14.5,3,0,10,279
2011-10-06 15:00:00,42.012,33.7502,8.261800000000001,15.0,3,0,10,279
2011-10-06 15:30:00,47.00200000000001,28.897199999999998,18.10480000000001,15.5,3,0,10,279
2011-10-06 16:00:00,59.07000000000001,21.2919,37.77810000000001,16.0,3,0,10,279
2011-10-06 16:30:00,61.63799999999999,11.667000000000002,49.97099999999999,16.5,3,0,10,279
2011-10-06 17:00:00,65.095,9.3344,55.7606,17.0,3,0,10,279
2011-10-06 17:30:00,61.726,4.869999999999999,56.856,17.5,3,0,10,279
2011-10-06 18:00:00,65.48599999999999,0.9782,64.50779999999999,18.0,3,0,10,279
2011-10-06 18:30:00,79.129,0.0,79.129,18.5,3,0,10,279
2011-10-06 19:00:00,66.828,0.0,66.828,19.0,3,0,10,279
2011-10-06 19:30:00,68.31700000000001,0.0,68.31700000000001,19.5,3,0,10,279
2011-10-06 20:00:00,53.271,0.0,53.271,20.0,3,0,10,279
2011-10-06 20:30:00,54.488,0.0,54.488,20.5,3,0,10,279
2011-10-06 21:00:00,54.422,0.0,54.422,21.0,3,0,10,279
2011-10-06 21:30:00,50.244,0.0,50.244,21.5,3,0,10,279
2011-10-06 22:00:00,44.271,0.0,44.271,22.0,3,0,10,279
2011-10-06 22:30:00,32.728,0.0,32.728,22.5,3,0,10,279
2011-10-06 23:00:00,35.728,0.0,35.728,23.0,3,0,10,279
2011-10-06 23:30:00,35.473000000000006,0.0,35.473000000000006,23.5,3,0,10,279
2011-10-07 00:00:00,28.504,0.0,28.504,0.0,4,0,10,280
2011-10-07 00:30:00,24.642000000000003,0.0,24.642000000000003,0.5,4,0,10,280
2011-10-07 01:00:00,19.560000000000002,0.0,19.560000000000002,1.0,4,0,10,280
2011-10-07 01:30:00,17.904,0.0,17.904,1.5,4,0,10,280
2011-10-07 02:00:00,14.993000000000002,0.0,14.993000000000002,2.0,4,0,10,280
2011-10-07 02:30:00,14.75,0.0,14.75,2.5,4,0,10,280
2011-10-07 03:00:00,15.43,0.0,15.43,3.0,4,0,10,280
2011-10-07 03:30:00,18.562,0.0,18.562,3.5,4,0,10,280
2011-10-07 04:00:00,16.954,0.0,16.954,4.0,4,0,10,280
2011-10-07 04:30:00,22.645,0.0,22.645,4.5,4,0,10,280
2011-10-07 05:00:00,40.199999999999996,0.0,40.199999999999996,5.0,4,0,10,280
2011-10-07 05:30:00,34.818,0.0,34.818,5.5,4,0,10,280
2011-10-07 06:00:00,36.482,0.0,36.482,6.0,4,0,10,280
2011-10-07 06:30:00,40.087,0.0,40.087,6.5,4,0,10,280
2011-10-07 07:00:00,49.105000000000004,0.2153,48.889700000000005,7.0,4,0,10,280
2011-10-07 07:30:00,50.015,3.7296000000000005,46.2854,7.5,4,0,10,280
2011-10-07 08:00:00,42.627,9.899799999999999,32.7272,8.0,4,0,10,280
2011-10-07 08:30:00,42.141999999999996,16.8738,25.268199999999997,8.5,4,0,10,280
2011-10-07 09:00:00,38.574,22.822400000000002,15.751599999999996,9.0,4,0,10,280
2011-10-07 09:30:00,37.705,29.224,8.480999999999998,9.5,4,0,10,280
2011-10-07 10:00:00,36.345,33.846500000000006,2.498499999999993,10.0,4,0,10,280
2011-10-07 10:30:00,34.832,37.2736,0.1,10.5,4,0,10,280
2011-10-07 11:00:00,34.925999999999995,38.4784,0.1,11.0,4,0,10,280
2011-10-07 11:30:00,45.163999999999994,40.480900000000005,4.683099999999989,11.5,4,0,10,280
2011-10-07 12:00:00,32.806999999999995,41.65260000000001,0.1,12.0,4,0,10,280
2011-10-07 12:30:00,32.306,41.9268,0.1,12.5,4,0,10,280
2011-10-07 13:00:00,37.096000000000004,41.8175,0.1,13.0,4,0,10,280
2011-10-07 13:30:00,32.24,41.010000000000005,0.1,13.5,4,0,10,280
2011-10-07 14:00:00,34.55799999999999,38.8881,0.1,14.0,4,0,10,280
2011-10-07 14:30:00,47.108,37.0475,10.060499999999998,14.5,4,0,10,280
2011-10-07 15:00:00,51.35000000000001,33.254200000000004,18.095800000000004,15.0,4,0,10,280
2011-10-07 15:30:00,52.26599999999999,28.149199999999997,24.116799999999994,15.5,4,0,10,280
2011-10-07 16:00:00,49.00099999999999,23.0497,25.95129999999999,16.0,4,0,10,280
2011-10-07 16:30:00,48.194,17.0297,31.164300000000004,16.5,4,0,10,280
2011-10-07 17:00:00,60.913000000000004,10.562000000000001,50.351,17.0,4,0,10,280
2011-10-07 17:30:00,64.929,4.4405,60.4885,17.5,4,0,10,280
2011-10-07 18:00:00,67.38499999999999,0.5189,66.86609999999999,18.0,4,0,10,280
2011-10-07 18:30:00,65.189,0.0,65.189,18.5,4,0,10,280
2011-10-07 19:00:00,62.29899999999999,0.0,62.29899999999999,19.0,4,0,10,280
2011-10-07 19:30:00,56.304,0.0,56.304,19.5,4,0,10,280
2011-10-07 20:00:00,53.268,0.0,53.268,20.0,4,0,10,280
2011-10-07 20:30:00,47.370000000000005,0.0,47.370000000000005,20.5,4,0,10,280
2011-10-07 21:00:00,43.04,0.0,43.04,21.0,4,0,10,280
2011-10-07 21:30:00,42.443999999999996,0.0,42.443999999999996,21.5,4,0,10,280
2011-10-07 22:00:00,44.342000000000006,0.0,44.342000000000006,22.0,4,0,10,280
2011-10-07 22:30:00,31.524,0.0,31.524,22.5,4,0,10,280
2011-10-07 23:00:00,55.53900000000001,0.0,55.53900000000001,23.0,4,0,10,280
2011-10-07 23:30:00,53.55800000000001,0.0,53.55800000000001,23.5,4,0,10,280
2011-10-08 00:00:00,45.886,0.0,45.886,0.0,5,1,10,281
2011-10-08 00:30:00,45.16400000000001,0.0,45.16400000000001,0.5,5,1,10,281
2011-10-08 01:00:00,42.093,0.0,42.093,1.0,5,1,10,281
2011-10-08 01:30:00,37.854000000000006,0.0,37.854000000000006,1.5,5,1,10,281
2011-10-08 02:00:00,35.372,0.0,35.372,2.0,5,1,10,281
2011-10-08 02:30:00,34.599000000000004,0.0,34.599000000000004,2.5,5,1,10,281
2011-10-08 03:00:00,31.171,0.0,31.171,3.0,5,1,10,281
2011-10-08 03:30:00,28.049999999999997,0.0,28.049999999999997,3.5,5,1,10,281
2011-10-08 04:00:00,25.765,0.0,25.765,4.0,5,1,10,281
2011-10-08 04:30:00,31.198999999999998,0.0,31.198999999999998,4.5,5,1,10,281
2011-10-08 05:00:00,33.78000000000001,0.0,33.78000000000001,5.0,5,1,10,281
2011-10-08 05:30:00,30.240000000000002,0.0,30.240000000000002,5.5,5,1,10,281
2011-10-08 06:00:00,40.864000000000004,0.0,40.864000000000004,6.0,5,1,10,281
2011-10-08 06:30:00,58.564,0.0,58.564,6.5,5,1,10,281
2011-10-08 07:00:00,53.40299999999999,0.5254,52.877599999999994,7.0,5,1,10,281
2011-10-08 07:30:00,46.23799999999999,3.4937,42.744299999999996,7.5,5,1,10,281
2011-10-08 08:00:00,47.098,9.7107,37.387299999999996,8.0,5,1,10,281
2011-10-08 08:30:00,45.456,15.415700000000001,30.040300000000002,8.5,5,1,10,281
2011-10-08 09:00:00,41.368,21.104400000000002,20.2636,9.0,5,1,10,281
2011-10-08 09:30:00,34.701,28.349600000000002,6.351399999999998,9.5,5,1,10,281
2011-10-08 10:00:00,44.303999999999995,33.3342,10.969799999999992,10.0,5,1,10,281
2011-10-08 10:30:00,39.988,36.998099999999994,2.9899000000000058,10.5,5,1,10,281
2011-10-08 11:00:00,45.78500000000001,39.200900000000004,6.5841000000000065,11.0,5,1,10,281
2011-10-08 11:30:00,43.364999999999995,40.801100000000005,2.5638999999999896,11.5,5,1,10,281
2011-10-08 12:00:00,40.437000000000005,41.9669,0.1,12.0,5,1,10,281
2011-10-08 12:30:00,36.583,42.1025,0.1,12.5,5,1,10,281
2011-10-08 13:00:00,31.886999999999993,41.835899999999995,0.1,13.0,5,1,10,281
2011-10-08 13:30:00,37.901999999999994,41.1207,0.1,13.5,5,1,10,281
2011-10-08 14:00:00,35.763999999999996,39.086600000000004,0.1,14.0,5,1,10,281
2011-10-08 14:30:00,42.20700000000001,36.57940000000001,5.627600000000001,14.5,5,1,10,281
2011-10-08 15:00:00,53.163,32.720400000000005,20.44259999999999,15.0,5,1,10,281
2011-10-08 15:30:00,43.974000000000004,28.0338,15.940200000000004,15.5,5,1,10,281
2011-10-08 16:00:00,53.768,22.5845,31.183500000000002,16.0,5,1,10,281
2011-10-08 16:30:00,64.491,16.5148,47.9762,16.5,5,1,10,281
2011-10-08 17:00:00,65.198,9.7691,55.42889999999999,17.0,5,1,10,281
2011-10-08 17:30:00,66.86,4.151700000000001,62.7083,17.5,5,1,10,281
2011-10-08 18:00:00,65.501,0.687,64.81400000000001,18.0,5,1,10,281
2011-10-08 18:30:00,79.68199999999999,0.0,79.68199999999999,18.5,5,1,10,281
2011-10-08 19:00:00,82.74799999999999,0.0,82.74799999999999,19.0,5,1,10,281
2011-10-08 19:30:00,64.36800000000001,0.0,64.36800000000001,19.5,5,1,10,281
2011-10-08 20:00:00,59.629999999999995,0.0,59.629999999999995,20.0,5,1,10,281
2011-10-08 20:30:00,51.013000000000005,0.0,51.013000000000005,20.5,5,1,10,281
2011-10-08 21:00:00,51.814,0.0,51.814,21.0,5,1,10,281
2011-10-08 21:30:00,45.038,0.0,45.038,21.5,5,1,10,281
2011-10-08 22:00:00,49.03399999999999,0.0,49.03399999999999,22.0,5,1,10,281
2011-10-08 22:30:00,44.17700000000001,0.0,44.17700000000001,22.5,5,1,10,281
2011-10-08 23:00:00,45.536,0.0,45.536,23.0,5,1,10,281
2011-10-08 23:30:00,35.825,0.0,35.825,23.5,5,1,10,281
2011-10-09 00:00:00,30.433999999999997,0.0,30.433999999999997,0.0,6,1,10,282
2011-10-09 00:30:00,25.318999999999996,0.0,25.318999999999996,0.5,6,1,10,282
2011-10-09 01:00:00,25.074,0.0,25.074,1.0,6,1,10,282
2011-10-09 01:30:00,18.778000000000002,0.0,18.778000000000002,1.5,6,1,10,282
2011-10-09 02:00:00,16.894,0.0,16.894,2.0,6,1,10,282
2011-10-09 02:30:00,19.306,0.0,19.306,2.5,6,1,10,282
2011-10-09 03:00:00,22.721,0.0,22.721,3.0,6,1,10,282
2011-10-09 03:30:00,16.387999999999998,0.0,16.387999999999998,3.5,6,1,10,282
2011-10-09 04:00:00,17.448,0.0,17.448,4.0,6,1,10,282
2011-10-09 04:30:00,25.096,0.0,25.096,4.5,6,1,10,282
2011-10-09 05:00:00,31.882,0.0,31.882,5.0,6,1,10,282
2011-10-09 05:30:00,23.693999999999996,0.0,23.693999999999996,5.5,6,1,10,282
2011-10-09 06:00:00,22.792,0.0,22.792,6.0,6,1,10,282
2011-10-09 06:30:00,22.852999999999994,0.0,22.852999999999994,6.5,6,1,10,282
2011-10-09 07:00:00,28.322,0.0469,28.2751,7.0,6,1,10,282
2011-10-09 07:30:00,53.532,0.9793999999999998,52.5526,7.5,6,1,10,282
2011-10-09 08:00:00,69.348,3.0859999999999994,66.262,8.0,6,1,10,282
2011-10-09 08:30:00,60.43499999999999,5.5098,54.92519999999999,8.5,6,1,10,282
2011-10-09 09:00:00,56.333,9.052600000000002,47.2804,9.0,6,1,10,282
2011-10-09 09:30:00,49.092,12.1905,36.9015,9.5,6,1,10,282
2011-10-09 10:00:00,62.024,21.1771,40.846900000000005,10.0,6,1,10,282
2011-10-09 10:30:00,63.900999999999996,34.190799999999996,29.7102,10.5,6,1,10,282
2011-10-09 11:00:00,48.843,38.8647,9.978300000000004,11.0,6,1,10,282
2011-10-09 11:30:00,53.382999999999996,40.6554,12.727599999999995,11.5,6,1,10,282
2011-10-09 12:00:00,45.168000000000006,41.19409999999999,3.9739000000000146,12.0,6,1,10,282
2011-10-09 12:30:00,38.288,40.834999999999994,0.1,12.5,6,1,10,282
2011-10-09 13:00:00,37.255,40.15610000000001,0.1,13.0,6,1,10,282
2011-10-09 13:30:00,31.811,37.8613,0.1,13.5,6,1,10,282
2011-10-09 14:00:00,34.118,36.1905,0.1,14.0,6,1,10,282
2011-10-09 14:30:00,36.78,29.4332,7.346800000000002,14.5,6,1,10,282
2011-10-09 15:00:00,49.79,21.510099999999998,28.2799,15.0,6,1,10,282
2011-10-09 15:30:00,48.475,19.598799999999997,28.876200000000004,15.5,6,1,10,282
2011-10-09 16:00:00,50.133,20.570999999999998,29.562000000000005,16.0,6,1,10,282
2011-10-09 16:30:00,55.87299999999999,16.1432,39.72979999999999,16.5,6,1,10,282
2011-10-09 17:00:00,68.923,9.883700000000001,59.0393,17.0,6,1,10,282
2011-10-09 17:30:00,63.053,3.637,59.416,17.5,6,1,10,282
2011-10-09 18:00:00,72.551,0.657,71.894,18.0,6,1,10,282
2011-10-09 18:30:00,56.63199999999999,0.0,56.63199999999999,18.5,6,1,10,282
2011-10-09 19:00:00,58.41599999999999,0.0,58.41599999999999,19.0,6,1,10,282
2011-10-09 19:30:00,64.92999999999999,0.0,64.92999999999999,19.5,6,1,10,282
2011-10-09 20:00:00,58.989999999999995,0.0,58.989999999999995,20.0,6,1,10,282
2011-10-09 20:30:00,54.205,0.0,54.205,20.5,6,1,10,282
2011-10-09 21:00:00,51.650999999999996,0.0,51.650999999999996,21.0,6,1,10,282
2011-10-09 21:30:00,48.178,0.0,48.178,21.5,6,1,10,282
2011-10-09 22:00:00,43.537,0.0,43.537,22.0,6,1,10,282
2011-10-09 22:30:00,41.406000000000006,0.0,41.406000000000006,22.5,6,1,10,282
2011-10-09 23:00:00,56.66399999999999,0.0,56.66399999999999,23.0,6,1,10,282
2011-10-09 23:30:00,44.702999999999996,0.0,44.702999999999996,23.5,6,1,10,282
2011-10-10 00:00:00,32.574000000000005,0.0,32.574000000000005,0.0,0,0,10,283
2011-10-10 00:30:00,21.92,0.0,21.92,0.5,0,0,10,283
2011-10-10 01:00:00,17.702999999999996,0.0,17.702999999999996,1.0,0,0,10,283
2011-10-10 01:30:00,14.487000000000002,0.0,14.487000000000002,1.5,0,0,10,283
2011-10-10 02:00:00,14.52,0.0,14.52,2.0,0,0,10,283
2011-10-10 02:30:00,21.986,0.0,21.986,2.5,0,0,10,283
2011-10-10 03:00:00,14.212,0.0,14.212,3.0,0,0,10,283
2011-10-10 03:30:00,16.570999999999998,0.0,16.570999999999998,3.5,0,0,10,283
2011-10-10 04:00:00,15.373999999999999,0.0,15.373999999999999,4.0,0,0,10,283
2011-10-10 04:30:00,23.829,0.0,23.829,4.5,0,0,10,283
2011-10-10 05:00:00,24.301,0.0,24.301,5.0,0,0,10,283
2011-10-10 05:30:00,21.96,0.0,21.96,5.5,0,0,10,283
2011-10-10 06:00:00,18.107,0.0,18.107,6.0,0,0,10,283
2011-10-10 06:30:00,21.480999999999998,0.0,21.480999999999998,6.5,0,0,10,283
2011-10-10 07:00:00,22.009,0.0032,22.0058,7.0,0,0,10,283
2011-10-10 07:30:00,36.784,1.6907,35.0933,7.5,0,0,10,283
2011-10-10 08:00:00,42.946000000000005,6.2231000000000005,36.7229,8.0,0,0,10,283
2011-10-10 08:30:00,43.089,13.5457,29.5433,8.5,0,0,10,283
2011-10-10 09:00:00,62.613,21.1584,41.4546,9.0,0,0,10,283
